file,class,method,variable,usage
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractJpaQuery.java,org.springframework.data.jpa.repository.query.AbstractJpaQuery$TupleConverter$TupleBackedMap,entrySet/0,tuple,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractJpaQuery.java,org.springframework.data.jpa.repository.query.AbstractJpaQuery$TupleConverter$TupleBackedMap,"put/2[java.lang.String,java.lang.Object]",UNMODIFIABLE_MESSAGE,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractJpaQuery.java,org.springframework.data.jpa.repository.query.AbstractJpaQuery$TupleConverter$TupleBackedMap,"putAll/1[java.util.Map<? extends java.lang.String,?>]",UNMODIFIABLE_MESSAGE,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractJpaQuery.java,org.springframework.data.jpa.repository.query.AbstractJpaQuery$TupleConverter$TupleBackedMap,remove/1[java.lang.Object],UNMODIFIABLE_MESSAGE,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractJpaQuery.java,org.springframework.data.jpa.repository.query.AbstractJpaQuery$TupleConverter$TupleBackedMap,isEmpty/0,tuple,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractJpaQuery.java,org.springframework.data.jpa.repository.query.AbstractJpaQuery$TupleConverter$TupleBackedMap,containsKey/1[java.lang.Object],tuple,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractJpaQuery.java,org.springframework.data.jpa.repository.query.AbstractJpaQuery$TupleConverter$TupleBackedMap,TupleBackedMap/1[org.springframework.data.jpa.repository.query.Tuple],tuple,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractJpaQuery.java,org.springframework.data.jpa.repository.query.AbstractJpaQuery$TupleConverter$TupleBackedMap,containsValue/1[java.lang.Object],tuple,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractJpaQuery.java,org.springframework.data.jpa.repository.query.AbstractJpaQuery$TupleConverter$TupleBackedMap,values/0,tuple,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractJpaQuery.java,org.springframework.data.jpa.repository.query.AbstractJpaQuery$TupleConverter$TupleBackedMap,size/0,tuple,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractJpaQuery.java,org.springframework.data.jpa.repository.query.AbstractJpaQuery$TupleConverter$TupleBackedMap,get/1[java.lang.Object],tuple,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/mapping/JpaPersistentEntityImpl.java,org.springframework.data.jpa.mapping.JpaPersistentEntityImpl$JpaProxyAwareIdentifierAccessor,"JpaProxyAwareIdentifierAccessor/3[org.springframework.data.jpa.mapping.JpaPersistentEntity<?>,java.lang.Object,org.springframework.data.jpa.provider.ProxyIdAccessor]",proxyIdAccessor,5
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/mapping/JpaPersistentEntityImpl.java,org.springframework.data.jpa.mapping.JpaPersistentEntityImpl$JpaProxyAwareIdentifierAccessor,"JpaProxyAwareIdentifierAccessor/3[org.springframework.data.jpa.mapping.JpaPersistentEntity<?>,java.lang.Object,org.springframework.data.jpa.provider.ProxyIdAccessor]",bean,5
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/mapping/JpaPersistentEntityImpl.java,org.springframework.data.jpa.mapping.JpaPersistentEntityImpl$JpaProxyAwareIdentifierAccessor,getIdentifier/0,proxyIdAccessor,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/mapping/JpaPersistentEntityImpl.java,org.springframework.data.jpa.mapping.JpaPersistentEntityImpl$JpaProxyAwareIdentifierAccessor,getIdentifier/0,bean,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/NamespaceUserRepositoryTests.java,org.springframework.data.jpa.repository.NamespaceUserRepositoryTests,hasAtLeastOneBeanOfType/1[java.lang.Class<?>],beanFactory,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/EntityManagerBeanDefinitionRegistrarPostProcessorUnitTests.java,org.springframework.data.jpa.repository.support.EntityManagerBeanDefinitionRegistrarPostProcessorUnitTests$StubEntityManagerFactoryBean,getObjectType/0,emfType,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/EntityManagerBeanDefinitionRegistrarPostProcessorUnitTests.java,org.springframework.data.jpa.repository.support.EntityManagerBeanDefinitionRegistrarPostProcessorUnitTests$StubEntityManagerFactoryBean,createEntityManagerFactoryProxy/1[org.springframework.data.jpa.repository.support.EntityManagerFactory],emfType,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/EntityManagerBeanDefinitionRegistrarPostProcessorUnitTests.java,org.springframework.data.jpa.repository.support.EntityManagerBeanDefinitionRegistrarPostProcessorUnitTests$StubEntityManagerFactoryBean,StubEntityManagerFactoryBean/1[java.lang.Class<? extends org.springframework.data.jpa.repository.support.EntityManagerFactory>],emfType,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,shouldSupportSortByOperatorWithDateExpressions/0,carter,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,shouldSupportSortByOperatorWithDateExpressions/0,dave,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,shouldSupportSortByOperatorWithDateExpressions/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,shouldSupportSortByOperatorWithDateExpressions/0,oliver,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByPluralAssociationPropertyInPageableShouldUseSortNullValuesLast/0,carter,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByPluralAssociationPropertyInPageableShouldUseSortNullValuesLast/0,dave,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByPluralAssociationPropertyInPageableShouldUseSortNullValuesLast/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByPluralAssociationPropertyInPageableShouldUseSortNullValuesLast/0,oliver,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,setUp/0,carter,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,setUp/0,dave,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,setUp/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,setUp/0,em,5
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,setUp/0,adminRole,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,setUp/0,oliver,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithSimplePropertyPathsDoesntLoadUnrequestedPaths/0,dave,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithSimplePropertyPathsDoesntLoadUnrequestedPaths/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithSimplePropertyPathsDoesntLoadUnrequestedPaths/0,em,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithSimplePropertyPathsDoesntLoadUnrequestedPaths/0,oliver,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,worksWithUnpagedPageable/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithSorting/0,carter,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithSorting/0,dave,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithSorting/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithSorting/0,oliver,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,shouldSupportExistsWithPredicate/0,predicateExecutor,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,executesStringBasedPredicatesCorrectly/0,carter,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,executesStringBasedPredicatesCorrectly/0,dave,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,executesStringBasedPredicatesCorrectly/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByOrderIgnoreCaseBySingularPropertyInPageableShouldUseSortNullValuesFirst/0,carter,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByOrderIgnoreCaseBySingularPropertyInPageableShouldUseSortNullValuesFirst/0,dave,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByOrderIgnoreCaseBySingularPropertyInPageableShouldUseSortNullValuesFirst/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByOrderIgnoreCaseBySingularPropertyInPageableShouldUseSortNullValuesFirst/0,oliver,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithEqualsAndSorting/0,dave,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithEqualsAndSorting/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithEqualsAndSorting/0,oliver,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findOneWithPredicateThrowsExceptionForNonUniqueResults/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,existsByFluentPredicate/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findOneWithPredicateReturnsOptionalEmptyWhenNoDataFound/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortBySingularPropertyInPageableShouldUseSortNullValuesFirst/0,carter,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortBySingularPropertyInPageableShouldUseSortNullValuesFirst/0,dave,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortBySingularPropertyInPageableShouldUseSortNullValuesFirst/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortBySingularPropertyInPageableShouldUseSortNullValuesFirst/0,oliver,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByNestedEmbeddedPropertyInPageableShouldUseSortNullValuesFirst/0,carter,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByNestedEmbeddedPropertyInPageableShouldUseSortNullValuesFirst/0,dave,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByNestedEmbeddedPropertyInPageableShouldUseSortNullValuesFirst/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByNestedEmbeddedPropertyInPageableShouldUseSortNullValuesFirst/0,oliver,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByQueryDslOrderSpecifierForAssociationShouldGenerateLeftJoinWithQPageRequest/0,carter,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByQueryDslOrderSpecifierForAssociationShouldGenerateLeftJoinWithQPageRequest/0,dave,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByQueryDslOrderSpecifierForAssociationShouldGenerateLeftJoinWithQPageRequest/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByQueryDslOrderSpecifierForAssociationShouldGenerateLeftJoinWithQPageRequest/0,oliver,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByQueryDslOrderSpecifierWithQPageRequest/0,carter,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByQueryDslOrderSpecifierWithQPageRequest/0,dave,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByQueryDslOrderSpecifierWithQPageRequest/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByQueryDslOrderSpecifierWithQPageRequest/0,oliver,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithInterfaceBasedProjection/0,dave,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithInterfaceBasedProjection/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithInterfaceBasedProjection/0,oliver,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,pageableQueryReportsTotalFromResult/0,predicateExecutor,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,considersSortingProvidedThroughPageable/0,carter,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,considersSortingProvidedThroughPageable/0,dave,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,considersSortingProvidedThroughPageable/0,predicateExecutor,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,considersSortingProvidedThroughPageable/0,oliver,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,sortByNestedEmbeddedAttribute/0,carter,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,sortByNestedEmbeddedAttribute/0,dave,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,sortByNestedEmbeddedAttribute/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,sortByNestedEmbeddedAttribute/0,oliver,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateOneValue/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithCollectionPropertyPathsLoadsRequestedPaths/0,dave,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithCollectionPropertyPathsLoadsRequestedPaths/0,predicateExecutor,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithCollectionPropertyPathsLoadsRequestedPaths/0,em,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithCollectionPropertyPathsLoadsRequestedPaths/0,oliver,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateStream/0,dave,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateStream/0,predicateExecutor,1
