file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/provider/PersistenceProviderIntegrationTests.java,org.springframework.data.jpa.provider.PersistenceProviderIntegrationTests,setUp/0,false,61,3,2,0,2,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/provider/PersistenceProviderIntegrationTests.java,org.springframework.data.jpa.provider.PersistenceProviderIntegrationTests,testname/0,false,68,3,0,0,0,1,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/KeysetScrollDelegate.java,org.springframework.data.jpa.repository.query.KeysetScrollDelegate$ReverseKeysetScrollDelegate,"getResultWindow/2[java.util.List<T>,int]",false,140,2,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/KeysetScrollDelegate.java,org.springframework.data.jpa.repository.query.KeysetScrollDelegate$ReverseKeysetScrollDelegate,postProcessResults/1[java.util.List<T>],false,134,1,0,0,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/KeysetScrollDelegate.java,org.springframework.data.jpa.repository.query.KeysetScrollDelegate$ReverseKeysetScrollDelegate,getSortOrders/1[org.springframework.data.jpa.repository.query.Sort],false,123,2,0,0,0,3,4,7,1,1,1,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,7,4,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/sample/RoleRepositoryWithMeta.java,org.springframework.data.jpa.repository.sample.RoleRepositoryWithMeta,deleteAllByIdInBatch/1[java.lang.Iterable<java.lang.Integer>],false,98,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/sample/RoleRepositoryWithMeta.java,org.springframework.data.jpa.repository.sample.RoleRepositoryWithMeta,countByName/1[java.lang.String],false,79,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/sample/RoleRepositoryWithMeta.java,org.springframework.data.jpa.repository.sample.RoleRepositoryWithMeta,findOne/1[org.springframework.data.jpa.repository.sample.Example<S>],false,57,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/sample/RoleRepositoryWithMeta.java,org.springframework.data.jpa.repository.sample.RoleRepositoryWithMeta,count/0,false,75,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/sample/RoleRepositoryWithMeta.java,org.springframework.data.jpa.repository.sample.RoleRepositoryWithMeta,exists/1[org.springframework.data.jpa.repository.sample.Example<S>],false,88,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/sample/RoleRepositoryWithMeta.java,org.springframework.data.jpa.repository.sample.RoleRepositoryWithMeta,existsById/1[java.lang.Integer],false,84,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/sample/RoleRepositoryWithMeta.java,org.springframework.data.jpa.repository.sample.RoleRepositoryWithMeta,findAll/0,false,42,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/sample/RoleRepositoryWithMeta.java,org.springframework.data.jpa.repository.sample.RoleRepositoryWithMeta,deleteAllInBatch/0,false,94,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/sample/RoleRepositoryWithMeta.java,org.springframework.data.jpa.repository.sample.RoleRepositoryWithMeta,findByName/1[java.lang.String],false,54,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/sample/RoleRepositoryWithMeta.java,org.springframework.data.jpa.repository.sample.RoleRepositoryWithMeta,findAll/1[org.springframework.data.jpa.repository.sample.Example<S>],false,61,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/sample/RoleRepositoryWithMeta.java,org.springframework.data.jpa.repository.sample.RoleRepositoryWithMeta,"findAll/2[org.springframework.data.jpa.repository.sample.Example<S>,org.springframework.data.jpa.repository.sample.Sort]",false,65,4,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/sample/RoleRepositoryWithMeta.java,org.springframework.data.jpa.repository.sample.RoleRepositoryWithMeta,findById/1[java.lang.Integer],false,46,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/sample/RoleRepositoryWithMeta.java,org.springframework.data.jpa.repository.sample.RoleRepositoryWithMeta,findOne/1[org.springframework.data.jpa.repository.sample.Predicate],false,50,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/sample/RoleRepositoryWithMeta.java,org.springframework.data.jpa.repository.sample.RoleRepositoryWithMeta,"findBy/2[Example<S>,java.util.function.Function]",false,69,5,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslRepositorySupportTests.java,org.springframework.data.jpa.repository.support.QuerydslRepositorySupportTests$UserRepository,findUsersByLastname/1[java.lang.String],false,122,1,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslRepositorySupportTests.java,org.springframework.data.jpa.repository.support.QuerydslRepositorySupportTests$UserRepository,deleteAllWithLastname/1[java.lang.String],false,126,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslRepositorySupportTests.java,org.springframework.data.jpa.repository.support.QuerydslRepositorySupportTests$UserRepository,updateLastnamesTo/1[java.lang.String],false,124,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/util/HibernateSupport.java,org.springframework.data.jpa.util.HibernateSupport$DisabledWhenHibernate62OnClasspath,evaluateExecutionCondition/1[org.springframework.data.jpa.util.ExtensionContext],false,54,2,0,0,0,2,2,3,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslRepositorySupportIntegrationTests.java,org.springframework.data.jpa.repository.support.QuerydslRepositorySupportIntegrationTests$CustomRepoUsingQueryDsl,CustomRepoUsingQueryDsl/0,true,141,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/util/BeanDefinitionUtils.java,org.springframework.data.jpa.util.BeanDefinitionUtils,"getBeanDefinition/2[java.lang.String,org.springframework.data.jpa.util.ConfigurableListableBeanFactory]",false,152,5,3,2,1,3,3,12,2,1,2,3,1,0,0,0,1,0,0,0,1,0,2,0,0,0,24,9,0,true
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/util/BeanDefinitionUtils.java,org.springframework.data.jpa.util.BeanDefinitionUtils,"registerEntityManagerFactoryBeanDefinition/3[java.lang.String,org.springframework.data.jpa.util.ConfigurableListableBeanFactory,java.util.Collection<org.springframework.data.jpa.util.BeanDefinitionUtils.EntityManagerFactoryBeanDefinition>]",false,126,4,2,1,1,5,9,13,2,2,3,9,0,0,0,1,0,0,1,0,2,0,2,0,0,0,26,10,0,true
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/util/BeanDefinitionUtils.java,org.springframework.data.jpa.util.BeanDefinitionUtils,getEntityManagerFactoryBeanDefinitions/1[org.springframework.data.jpa.util.ConfigurableListableBeanFactory],false,97,4,4,2,2,4,6,13,1,2,1,6,2,1,2,0,0,0,0,0,2,0,2,0,0,0,36,9,0,true
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/util/BeanDefinitionUtils.java,org.springframework.data.jpa.util.BeanDefinitionUtils,BeanDefinitionUtils/0,true,52,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/util/BeanDefinitionUtils.java,org.springframework.data.jpa.util.BeanDefinitionUtils,(initializer 1),false,54,3,3,0,3,2,4,9,0,1,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9,8,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/util/BeanDefinitionUtils.java,org.springframework.data.jpa.util.BeanDefinitionUtils,getEntityManagerFactoryBeanNames/1[org.springframework.data.jpa.util.ListableBeanFactory],false,76,3,1,1,0,2,4,8,1,2,1,4,0,0,1,0,0,0,0,0,2,0,1,0,0,0,48,9,0,true
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,andCombinesSpecificationsInOrder/0,false,188,3,2,0,2,1,5,8,0,10,0,5,0,0,0,0,0,2,0,0,4,0,0,0,0,2,11,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,specificationsShouldBeSerializable/0,false,159,3,2,0,2,1,5,7,0,3,0,5,0,0,0,0,0,0,1,0,3,0,0,0,0,0,13,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,anyOfConcatenatesNull/0,false,132,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,complexSpecificationsShouldBeSerializable/0,false,173,3,4,0,4,1,7,7,0,3,0,7,0,0,0,0,0,0,1,0,3,0,0,0,0,0,14,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,createsSpecificationsFromNull/0,false,68,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,andConcatenatesNullSpecToSpec/0,false,95,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,emptyAllOfReturnsEmptySpecification/0,false,141,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,setUp/0,false,62,1,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,emptyAnyOfReturnsEmptySpecification/0,false,150,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,allOfConcatenatesNull/0,false,123,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,orCombinesSpecificationsInOrder/0,false,203,3,2,0,2,1,5,8,0,10,0,5,0,0,0,0,0,2,0,0,4,0,0,0,0,2,11,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,orConcatenatesNullSpecToSpec/0,false,114,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,andConcatenatesSpecToNullSpec/0,false,85,2,3,0,3,1,6,6,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,negatesNullSpecToNull/0,false,76,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,orConcatenatesSpecToNullSpec/0,false,104,2,3,0,3,1,6,6,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-envers/src/test/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImplUnitTests.java,org.springframework.data.envers.repository.support.EnversRevisionRepositoryImplUnitTests,revisionTypeOfAnnotationRevisionMetadataIsProperlySet/0,false,35,4,2,0,2,1,5,7,0,3,0,5,0,0,0,0,0,0,2,0,3,0,0,0,0,0,13,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-envers/src/test/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImplUnitTests.java,org.springframework.data.envers.repository.support.EnversRevisionRepositoryImplUnitTests,revisionTypeOfDefaultRevisionMetadataIsProperlySet/0,false,48,5,2,0,2,1,6,7,0,3,0,6,0,0,0,0,0,0,1,0,3,0,0,0,0,0,13,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/sample/EmbeddedIdExampleDepartment.java,org.springframework.data.jpa.domain.sample.EmbeddedIdExampleDepartment,getName/0,false,31,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/sample/EmbeddedIdExampleDepartment.java,org.springframework.data.jpa.domain.sample.EmbeddedIdExampleDepartment,getDepartmentId/0,false,39,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/sample/EmbeddedIdExampleDepartment.java,org.springframework.data.jpa.domain.sample.EmbeddedIdExampleDepartment,hashCode/0,false,48,0,0,0,0,2,1,7,1,2,0,1,0,0,0,1,0,4,0,4,4,5,0,0,0,0,8,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/sample/EmbeddedIdExampleDepartment.java,org.springframework.data.jpa.domain.sample.EmbeddedIdExampleDepartment,setDepartmentId/1[java.lang.Long],false,43,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/sample/EmbeddedIdExampleDepartment.java,org.springframework.data.jpa.domain.sample.EmbeddedIdExampleDepartment,setName/1[java.lang.String],false,35,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/sample/EmbeddedIdExampleDepartment.java,org.springframework.data.jpa.domain.sample.EmbeddedIdExampleDepartment,equals/1[java.lang.Object],false,57,1,0,0,0,8,2,12,7,1,1,2,0,0,0,6,0,0,0,0,1,0,2,0,0,0,15,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/config/JpaRepositoryRegistrationAotProcessorUnitTests.java,org.springframework.data.jpa.repository.config.JpaRepositoryRegistrationAotProcessorUnitTests$Anonymous1,getResolvedTypes/0,false,52,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/config/JpaRepositoryRegistrationAotProcessorUnitTests.java,org.springframework.data.jpa.repository.config.JpaRepositoryRegistrationAotProcessorUnitTests$Anonymous2,getResolvedAnnotations/0,false,70,2,0,0,0,1,2,4,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/cdi/QualifiedCustomizedUserRepositoryBean.java,org.springframework.data.jpa.repository.cdi.QualifiedCustomizedUserRepositoryBean,doSomething/0,false,26,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/support/AuditingNamespaceUnitTests.java,org.springframework.data.jpa.domain.support.AuditingNamespaceUnitTests,registersBeanDefinitions/0,false,38,4,0,0,0,1,6,5,0,2,0,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,10,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/support/AuditingNamespaceUnitTests.java,org.springframework.data.jpa.domain.support.AuditingNamespaceUnitTests,getConfigFile/0,false,33,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaQueryLookupStrategy.java,org.springframework.data.jpa.repository.query.JpaQueryLookupStrategy$NoQuery,execute/1[java.lang.Object[]],false,300,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaQueryLookupStrategy.java,org.springframework.data.jpa.repository.query.JpaQueryLookupStrategy$NoQuery,getQueryMethod/0,false,305,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,setsUpBasicInstanceCorrectly/0,false,95,2,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,true
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,capturesMissingCustomImplementationAndProvidesInterfacename/0,false,115,2,0,0,0,2,5,8,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,45,0,0,true
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,handlesCheckedExceptionsCorrectly/0,false,133,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,allowsCallingOfObjectMethods/0,false,100,2,0,0,0,1,4,6,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,usesConfiguredRepositoryBaseClass/0,false,151,4,0,0,0,1,5,5,0,1,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,handlesRuntimeExceptionsCorrectly/0,false,125,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,setUp/0,false,71,2,0,0,0,1,7,13,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,16,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,createsProxyWithCustomBaseClass/0,false,141,4,0,0,0,1,5,6,0,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,0,1,21,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,crudMethodMetadataPostProcessorUsesBeanClassLoader/0,false,160,2,0,0,0,1,5,6,0,2,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,15,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/CollectionUtilsUnitTests.java,org.springframework.data.jpa.repository.query.CollectionUtilsUnitTests,shouldReturnFirstItems/0,false,32,2,1,0,1,1,6,5,0,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/CollectionUtilsUnitTests.java,org.springframework.data.jpa.repository.query.CollectionUtilsUnitTests,shouldReturnLastItems/0,false,40,2,1,0,1,1,6,5,0,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,false
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/QueryRewriter.java,org.springframework.data.jpa.repository.QueryRewriter,"rewrite/2[java.lang.String,org.springframework.data.jpa.repository.Pageable]",false,58,2,1,0,1,1,2,3,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,65536,0,true
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/QueryRewriter.java,org.springframework.data.jpa.repository.QueryRewriter,"rewrite/2[java.lang.String,org.springframework.data.jpa.repository.Sort]",false,39,1,4,4,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,true
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaQueryExecution.java,org.springframework.data.jpa.repository.query.JpaQueryExecution$ExistsExecution,"doExecute/2[org.springframework.data.jpa.repository.query.AbstractJpaQuery,org.springframework.data.jpa.repository.query.JpaParametersParameterAccessor]",false,314,2,1,0,1,1,3,3,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,false
