file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/sample/SampleWithIdClassIncludingEntity.java,org.springframework.data.jpa.domain.sample.SampleWithIdClassIncludingEntity$OtherEntity$$PsudoProxy,innerclass,1,1,0,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/sample/SiteRepository.java,org.springframework.data.jpa.repository.sample.SiteRepository,interface,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/config/AuditingBeanDefinitionParser.java,org.springframework.data.jpa.repository.config.AuditingBeanDefinitionParser$SpringConfiguredBeanDefinitionParser,innerclass,6,6,0,6,3,1,0,13,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,2,0,2,0,0,2,0,0,18,1,0,0,0,0,6,0,3,1,3,2,0,0,0,66,10,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/CustomNonBindableJpaParametersIntegrationTests.java,org.springframework.data.jpa.repository.query.CustomNonBindableJpaParametersIntegrationTests$NonBindableAwareJpaParameter,innerclass,3,3,0,3,2,3,0,3,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,10,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpqlQueryTransformer.java,org.springframework.data.jpa.repository.query.JpqlQueryTransformer,class,12,14,2,12,30,3,0,38,44,0.78846157,0.21818182,0.5272727,13,1,8,2,0,3,11,0,0,0,8,0,0,8,0,0,3,0,10,139,9,0,11,0,0,2,2,16,2,15,4,0,0,4,75,0,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/convert/threeten/Jsr310JpaConvertersIntegrationTests.java,org.springframework.data.jpa.convert.threeten.Jsr310JpaConvertersIntegrationTests,class,8,8,0,8,1,3,0,18,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,5,27,0,0,0,0,0,1,0,7,0,3,0,0,1,0,31,0,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/QueryEnhancerTckTests.java,org.springframework.data.jpa.repository.query.QueryEnhancerTckTests,class,8,13,5,8,8,1,4,12,28,0.0,0.0,0.0,8,3,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,6,35,3,0,0,0,0,66,0,11,1,11,0,0,0,0,81,1024,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/QueryParameterSetterFactory.java,org.springframework.data.jpa.repository.query.QueryParameterSetterFactory,class,17,23,6,17,7,4,6,5,10,0.0,0.0,0.0,5,4,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,135,4,0,1,0,0,6,0,1,0,1,0,0,4,0,82,1024,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/CustomNonBindableJpaParametersIntegrationTests.java,org.springframework.data.jpa.repository.query.CustomNonBindableJpaParametersIntegrationTests$ProductRepository,interface,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/mapping/JpaPersistentPropertyImplUnitTests.java,org.springframework.data.jpa.mapping.JpaPersistentPropertyImplUnitTests$PropertyLevelDefinitionTrumpsTypeLevelOne2,innerclass,2,2,0,2,1,1,0,0,0,0.5,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,10,8,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/custom/CustomGenericJpaRepository.java,org.springframework.data.jpa.repository.custom.CustomGenericJpaRepository,class,6,7,1,6,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,1,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/EscapeCharacterUnitTests.java,org.springframework.data.jpa.repository.query.EscapeCharacterUnitTests,class,2,2,0,2,3,1,0,4,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15,0,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/cdi/EntityManagerFactoryProducer.java,org.springframework.data.jpa.repository.cdi.EntityManagerFactoryProducer,class,4,4,0,4,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/sample/CustomAbstractPersistable.java,org.springframework.data.jpa.domain.sample.CustomAbstractPersistable,class,3,5,2,3,0,2,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,13,1,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/EntityManagerBeanDefinitionRegistrarPostProcessorUnitTests.java,org.springframework.data.jpa.repository.support.EntityManagerBeanDefinitionRegistrarPostProcessorUnitTests$SpecialEntityManagerFactory,interface,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/convert/threeten/Jsr310JpaConvertersIntegrationTests.java,org.springframework.data.jpa.convert.threeten.Jsr310JpaConvertersIntegrationTests$Config,innerclass,2,2,0,2,1,2,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslIntegrationTests.java,org.springframework.data.jpa.repository.support.QuerydslIntegrationTests,class,13,13,0,13,3,1,0,15,0,0.33333334,1.0,1.0,3,0,0,0,0,3,3,0,0,0,4,0,0,3,0,1,0,0,1,22,0,0,0,0,0,10,0,6,0,8,0,0,0,1,42,0,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/convert/QueryByExamplePredicateBuilderUnitTests.java,org.springframework.data.jpa.convert.QueryByExamplePredicateBuilderUnitTests$Person,innerclass,4,4,0,4,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,8,0,0,0,0,0,1,0,0,0,6,0,0,0,0,10,8,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/provider/PersistenceProviderUnitTests.java,org.springframework.data.jpa.provider.PersistenceProviderUnitTests$InterfaceGenerator,innerclass,5,5,0,5,4,2,0,10,3,0.0,NaN,NaN,3,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,32,3,1,0,0,0,2,2,3,2,3,1,0,1,0,34,8,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/cdi/QualifiedCustomizedUserRepository.java,org.springframework.data.jpa.repository.cdi.QualifiedCustomizedUserRepository,interface,4,5,1,4,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/custom/UserCustomExtendedRepository.java,org.springframework.data.jpa.repository.custom.UserCustomExtendedRepository,interface,3,4,1,3,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,37,1,0
/home/mohit/projects/spring-data-jpa-main/spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepository.java,org.springframework.data.envers.repository.support.EnversRevisionRepository,interface,6,7,1,6,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/aot/JpaRuntimeHintsUnitTests.java,org.springframework.data.jpa.repository.aot.JpaRuntimeHintsUnitTests,class,6,6,0,6,2,1,0,7,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,4,0,4,0,0,0,0,20,0,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/cdi/PersonRepository.java,org.springframework.data.jpa.repository.cdi.PersonRepository,interface,2,6,4,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/mapping/JpaPersistentPropertyImplUnitTests.java,org.springframework.data.jpa.mapping.JpaPersistentPropertyImplUnitTests$JpaVersioned,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,10,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/UserRepositoryTests.java,org.springframework.data.jpa.repository.UserRepositoryTests$1UserDto,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/NamedQueryUnitTests.java,org.springframework.data.jpa.repository.query.NamedQueryUnitTests$SampleRepository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslRepositorySupportTests.java,org.springframework.data.jpa.repository.support.QuerydslRepositorySupportTests$UserRepositoryImpl,innerclass,6,6,0,6,5,2,0,9,4,0.4,0.3,0.3,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,18,3,0,0,0,0,1,0,1,0,1,0,0,0,0,25,8,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/config/JpaRepositoriesRegistrarIntegrationTests.java,org.springframework.data.jpa.repository.config.JpaRepositoriesRegistrarIntegrationTests$Config,innerclass,13,13,0,13,5,1,0,9,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,2,0,1,0,1,0,0,0,0,30,8,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/sample/SampleEntity.java,org.springframework.data.jpa.domain.sample.SampleEntity,class,4,5,1,4,6,1,0,4,0,0.25,0.5,0.5,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,21,4,0,1,0,0,0,0,2,0,2,1,0,0,0,18,1,0
